Family;Genus;species;bar_code;plot_code;X;Y;n_lvs;surete;status;bar_code_curr;taxon_code;DBH;Height;ID_arbre;ID_ram;Ht_sample;thickness;SPAD;toughness;dry_mass;traits_surf_area;ind_surf_area;sapwood_dens;moisture;bark_thick;twig_dens;twig_diam;twig_bark_thick;comment
Moraceae;Brosimum;guianense;A110402;A11;92;41;3;5;OK;A110402;397;12.4;16;1;2;15;196.2333323;54.59999975;1.796666702;0.081333334;;34.2;0.74;0.57;3;0.641748965;10.357;0.74495393;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;B429045;B4;33;47;3;5;OK;B429045;397;15.8;19;1;2;19;198.5333354;52.36666616;1.24000001;0.086333334;;40.5;0.67;0.48;2;0.5612136;8.38177;1.115;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;B430013;B4;42;17;3;5;OK;B430013;397;26.3;30;4;4;30;258.7666677;44.39999898;1.736666719;0.039666666;;13;0.64;0.59;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;B444035;B4;77;65;3;5;OK;B444035;397;17.2;23;2;3;23;256.7666677;58.16666794;1.623333335;0.177333335;;57.9;0.7;0.55;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;LV109123;LV1;137.4;15.7;3;4;OK;LV109123;397;34.07643312;29;4;5;29;231.6666667;54.13333257;1.146666646;0.319999993;29.06700007;;0.60588;0.9052;7.9;0.662502801;13.201;2.99597247;aucune part avec petioles aussi longs mais le reste colle bien
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;M17116920;M1711;98;80;3;5;OK;M17116920;397;43.6;31;1;1;8;271.5666656;64.46666718;1.859999975;0.193333333;;52.1;0.7773;0.4653;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;NL110108;NL11;117;76;3;5;OK;NL110108;397;16.3;18;2;3;18;271.6666667;53.83333333;1.810000022;0.228666663;;75.6;0.7105;0.5673;3;0.655;16.13;2.0375;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;NL110309;NL11;151;16;3;5;OK;NL110309;397;17.4;18;4;4;18;278.0999959;45.43333308;1.599999984;0.261666665;;90.4;0.4786;0.8752;5;0.64;10.1965;1.516;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;NL110367;NL11;165;32;3;5;OK;NL110367;397;11.3;14;2;3;14;230;70.43333181;2.039999962;0.295999999;;85.1;0.7639;0.4181;;0.671;9.0075;1.2755;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;P00610500;P006;65;153;3;5;OK;P00610500;397;15.1;10;4;3;8;249.9000041;58.66666667;1.306666652;0.115999999;;35.8;0.7681;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;P00610587;P006;79;222;3;5;OK;P00610587;397;23.9;19;3;1;14;227.5666656;49.36666743;2.136666616;0.126333336;;43.3;0.7378;;5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;P00610604;P006;77;186;3;5;OK;P00610604;397;29.2845;19;4;5;18;295.5666707;51.20000076;2.036666632;0.182666669;;37.2;0.7416;;2;;;;DBH: ech
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;guianense;P01860139;P018;68;3;3;5;OK;P01860301;397;30.2;18;2;2;17;222.1333313;55;1.723333359;0.076;;32.4;0.7166;;1;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;rubescens;A110181;A11;23;18;3;5;OK;A110181;398;10.5;12;1;1;12;222.5666656;63.13333384;1.820000013;0.160333335;;62.1;0.64;0.49;2;0.600000024;6.28825;0.41068885;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;rubescens;M17116038;M1711;23;22;3;5;OK;M17116038;398;11.1;11;2;2;11;198.200002;56.39999898;1.049999972;0.172999998;;60.3;0.6743;0.4172;2;0.676;8.3145;1.221;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;rubescens;NH200278;NH20;59;361;3;5;OK;NH200278;398;61.9;40;5;3;35;298.4333293;72.06666819;2.326666673;0.515666684;;112.7;0.5718;0.944;13;0.543;12.1265;2.612;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;rubescens;NL110451;NL11;176;84;3;5;OK;NL110451;398;14.6;20;1;1;13;241.9999949;57.66666667;1.719999989;0.462000002;;157;0.606;0.4933;0.5;0.589;8.309;1.726;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;rubescens;NL110528;NL11;200;29;3;4;OK;NL110528;398;21.8;16;3;3;14;133.5666656;37.73333359;0.660000006;0.039666666;;18.5;0.6318;0.4935;4;0.676;7.3215;1.018;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;rubescens;T10359;T1;20.5;43;3;4;OK;T10359;398;15.6;17;3;3;17;200;54.63333384;1.036666652;0.087666668;14.28809992;;0.6065;0.6795;4;0.607631027;9.47312;1.25288591;moyen en rubescens mais je vois pas quoi d'autre
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;utile;NH200395;NH20;75;363;3;5;OK;NH200395;399;35.2;33;5;5;33;265.5666656;48.29999924;2.113333344;1.041999996;;241.9;0.5591;0.5962;7;0.594;11.2955;2.394;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;utile;P00612200;P006;21;135;3;5;OK;P00612200;399;14.0056;12;3;3;10;233.2333323;60.20000076;1.923333327;0.870999992;;274.4;0.6179;;6;;;;DBH unknown
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Brosimum;utile;P01860034;P018;22;63;3;5;OK;P01860128;399;64;33;5;5;25;283.9666595;42.29999924;2.226666689;0.312333335;;89.1;0.6157;;8;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Ficus;pertusa;T1LIANA_ON_141;T1;79;9;3;4;EXCLUDE;T1LIANA_ON_141;853;;;;;;236.6666667;74.43333181;1.49333334;0.319666674;38.04503377;;;;;;;3.06537984;'liana/hemi-epiphyte'
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Ficus;sp. B1;NH200698;NH20;43;350;3;4;OK;NH200698;918;;;5;5;50;293.0999959;67.09999847;1.816666683;0.121999999;;26.2;;;;;;;id a chercher. HEMIEP DANS 217
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Ficus;sp. B2;T10085;T1;92;84.5;3;4;OK;T10085;919;75;44;;;0;216.6666667;49.73333359;1.076666673;0.344999999;43.56579971;;0.42826;1.3114;8;0.571229089;18.9494;3.65521759;indices not recorded / id a� chercher
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Ficus;IND;A110386BIS;A11;99;35;0;0;EXCLUDE;A110386BIS;400;;;;;;;;;;;189.8;0.375888927;1.936936937;8;;;;Leaf traits not recorded
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;pedunculata;LV109064;LV1;101.8;21.5;3;4;OK;LV109064;401;33.12101911;30;4;4;28;304.6666667;53.06666692;1.676666657;2.61500001;233.7196706;;0.57595;0.7762;8.2;0.5572;19.6147;3.41755923;diff avec tomentosa pas clair
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;pedunculata;LV109574;LV1;198.6;5.6;3;4;OK;LV109574;401;20.70063694;30;3;3;20;262.6666667;68.13333384;2.583333333;2.810666641;265.7409973;;0.5147;0.7495;3.9;0.476052154;15.3112;2.12420324;MARQUE 573 / diff avec tomentosa pas clair
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;pedunculata;M17116559;M1711;52;28;3;5;OK;M17116559;401;23.6;20;3;2;20;255;46.93333435;1.810000022;1.586666703;;618.5;0.5576;0.7596;5;0.467;14.8765;2.3815;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;pedunculata;M17118961;M1711;88;73;3;5;OK;M17118961;401;11.3;7;4;4;7;184.7666677;43.63333384;0.969999989;0.352666661;;182.8;0.5501;0.7202;2;0.469;7.193;0.9245;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;pedunculata;NH200399;NH20;76;368;3;4;OK;NH200399;401;44.6;27;5;4;27;228.3333333;40.73333232;1.430000027;0.487333337;;180.4;0.4561;0.6072;6;0.344;13.2095;2.8015;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;pedunculata;NL110271;NL11;148;42;3;4;OK;NL110271;401;18.9;22;3;3;15;282.6666667;56.40000025;1.939999978;1.282333334;;390;0.5374;0.632;3;0.499;11.4705;2.325;diff avec tomentosa ? les dets de Berg pas claires
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;tomentosa;B429014;B4;30;37;3;4;OK;B429014;402;29.8;21;5;5;21;369.8000081;51.16666667;2.313333313;0.508333335;;103.3;0.64;0.54;14;0.593;14.0161;2.452;diff avec pedunculata pas claire
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;tomentosa;B444020;B4;78;51;3;4;OK;B444020;402;24.8;24;3;3;24;249.3333333;57.46666718;1.563333313;0.802000026;;275.3;;;6;;;;diff avec pedunculata pas claire
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Helicostylis;tomentosa;NL110531;NL11;190;36;3;4;OK;NL110531;402;44.5;34;5;5;34;329.0999959;53.00000127;2.306666692;0.602999995;;;0.5528;0.725;11;0.538;13.6275;2.5885;No scan available
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;calophylla;M17116841;M1711;82;61;3;5;OK;M17116841;403;16.7;20;3;2;18;426.0999959;83.16666412;5.103333314;1.565000017;;275.2;0.7846;0.4003;4;0.561;9.353;1.5815;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;calophylla;NH200331;NH20;66;365;3;4;OK;NH200331;403;12.5;12;1;1;9;387.6333211;77.90000153;3.193333308;1.406000018;;386.5;0.7126;0.6186;2;0.526;5.889;0.8145;Molino : fls ok mais tronc colle pas
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;calophylla;NH200499;NH20;95;316;3;4;OK;NH200499;403;12.1;9;1;1;6;374.2333374;66.83333333;3.669999997;2.009000023;;584.9;0.7458;0.4462;0.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;calophylla;NL110295;NL11;144;93;3;4;OK;NL110295;403;10.7;16;2;2;15;382.2333374;68.69999949;3.606666644;1.192333301;;287.7;0.7475;0.5567;2;0.617;7.496;1.72;Molino : fls ok mais tronc colle pas
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;B419013;B4;24;90;3;5;OK;B419013;404;27.2;23;2;2;15;236;70.03333282;1.803333362;0.19933333;;58.7;0.72;0.63;5;0.519;10.2819;2.535;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;B428006;B4;29;66;3;5;OK;B428006;404;24.3;;4;3;20;188.5666656;62.96666463;1.400000016;0.304;;128.3;;;6;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;M17116566;M1711;67;35;3;5;OK;M17116566;404;36.6;22;3;3;22;197.6999969;65.40000025;1.25333333;0.304333329;;110.9;0.6758;0.3933;7;0.599;12.946;3.0435;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;P01860147;P018;67;8;3;5;OK;P01860308;404;12.7;14;1;3;14;208.100001;68.40000153;1.813333273;0.325333337;;91.1;0.677;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;P01860387;P018;95;76;3;4;OK;P01860472;404;11.9;13;;;;180.899999;70.73333232;1.576666673;0.265999998;;101.3;0.7539;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;P01860405;P018;54;71;3;4;OK;P01860255;404;14.3;17;2;3;12;201.200002;52.63333384;1.910000046;0.485333333;;175.2;0.7303;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Maquira;guianensis;T10017;T1;110;45.5;3;5;OK;T10017;404;19.4;25;3;1;8;220;78.56666565;1.409999967;0.398999989;42.88576762;;0.69043;0.735;5.9;0.551132266;8.38235;2.01971531;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;LV109150;LV1;130;52.2;3;5;OK;LV109150;405;14.01273885;17;2;1;12;317;58.43333308;1.683333317;0.323333338;40.10756683;;0.63877;0.7656;5.05;0.647272727;8.43036;1.48365749;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;LV109236;LV1;138.8;47.7;3;5;OK;LV109236;405;12.7388535;17;1;1;9;263.3333333;42.39999962;1.483333309;0.143999996;20.95556704;;0.54759;0.7563;3.8;0.616318431;8.14261;1.3244226;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;LV109324;LV1;157.2;91.8;3;5;OK;LV109324;405;12.10191083;12;2;2;8;317.3333333;66.73333232;2.040000041;0.327999989;35.99289958;;0.53055;0.8337;3.9;0.659842377;12.4706;1.78609366;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;LV109336;LV1;171.7;91.6;3;5;OK;LV109336;405;13.21656051;17;2;2;15;318.6666667;57.26666514;1.583333333;0.263999994;28.01526705;;0.54578;0.7016;4.8;0.643368057;12.9853;2.09634082;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;LV109529;LV1;199.6;61;3;5;OK;LV109529;405;14.64968153;18;1;1;14;332;56.9666659;1.873333335;0.183333337;21.36580022;;0.56746;0.9232;5.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;M17116567;M1711;70;34;3;5;OK;M17116567;405;12.4;13;2;2;13;303.0999959;52.13333384;1.826666673;0.235333338;;98.5;0.4976;0.9483;4;0.583;14.8025;2.4215;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;M17118922;M1711;14;33;3;5;OK;M17118922;405;10;8;5;5;8;317.2333374;44.6666654;1.483333309;0.346333335;;151.3;0.5363;0.8664;2;0.612;12.498;1.208;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;NH200495;NH20;98;313;3;5;OK;NH200495;405;11.1;17;2;2;15;308;47.90000025;1.973333279;0.313333333;;126.4;0.6164;0.5798;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;NL110252;NL11;141;7;3;5;OK;NL110252;405;12.3;10;2;2;8;312.5333252;53.36666743;2.25999999;0.245333339;;92.3;0.6015;0.9025;2;0.642;7.961;1.1505;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Naucleopsis;guianensis;P01860448;P018;50;84;3;4;OK;P01860233;405;10.7;12;1;1;5;269.1333364;60.10000102;1.75999999;0.219333331;;92;0.5491;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Perebea;guianensis;NL110206;NL11;131;32;3;5;OK;NL110206;406;10.2;13;3;3;13;231.2333323;52.69999949;1.769999981;2.624666691;;994.8;0.6011;0.7738;2;0.485;17.8225;2.6475;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Perebea;rubra;NH200359;NH20;73;306;3;5;OK;NH200359;407;16;20;2;2;15;263.4333293;50.86666616;1.609999975;1.323000014;;514.1;0.5986;0.7064;2;0.527;10.293;1.643;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;amazonicus;P01860205;P018;75;26;3;4;OK;P01860396;408;12.1;12;1;1;9;227.3333333;63.93333308;1.459999998;0.518000017;;205.5;0.5505;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;A110396;A11;89;44;3;5;OK;A110396;409;13.7;13;;;;199.4333344;58.19999949;2.626666625;0.069666668;;31.2;0.56;0.65;3;0.635068715;13.5922;0.89618591;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;B430008;B4;26;22;3;5;OK;B430008;409;25.8;18;3;3;18;226;71.03333282;2.24333334;0.151666666;;56.4;0.54;0.67;6;0.57;6.75616;1.212;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;B435012;B4;71;76;3;5;OK;B435012;409;19.3;;3;3;15;238.6999969;51.69999949;1.473333319;0.088000002;;25.2;0.5;0.7;5;0.628;11.8222;2.098;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;B435049;B4;52;85;3;5;OK;B435049;409;11.5;;1;1;8;191.899999;57.06666565;1.419999997;0.100333333;;47.7;0.5;0.76;4;0.53;12.0685;2.035;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;B436069;B4;60;69;3;5;OK;B436069;409;11.8;;3;2;12;228.5666656;57.23333359;1.663333337;0.060666668;;24.8;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;B444057;B4;86;61;3;5;OK;B444057;409;11.8;22;3;3;8;225.6999969;62.56666692;2.036666671;0.077333334;;32.8;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;LV109049;LV1;116.1;42.6;3;4;OK;LV109049;409;12.57961783;10;2;2;8;156.3333333;57.5;1.523333311;0.145333335;27.68980026;;0.47989;0.7777;3.2;0.586261475;7.03848;0.95934738;genet confirme ? je vois pas quoi d'autre mais il est bizarre pour Trymat oligandrus
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;M17116602;M1711;63;64;3;5;OK;M17116602;409;15.3;10;1;1;9;223.2333323;52.43333308;2.363333384;0.109666665;;52.3;0.5112;0.738;4;0.568;10.887;1.9815;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;M17116921;M1711;93;79;3;5;OK;M17116921;409;11.8;10;;;;205.6666667;66.03333537;1.979999979;0.093;;40.6;0.6141;0.5912;3;0.622;8.5185;1.0415;DI not recorded
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;NH200241;NH20;43;399;3;5;OK;NH200241;409;28.3;15;3;3;15;246.2333374;64.49999873;2.853333394;0.092;;28.8;0.5491;0.6661;5;0.592;11.3525;2;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;NH200451;NH20;81;342;3;5;OK;NH200451;409;13.9;12;1;1;8;182.7666677;70.10000102;1.803333322;0.181000004;;84.4;0.5546;0.6571;1;0.552;6.163;0.6905;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;NH200458;NH20;90;355;3;5;OK;NH200458;409;37.2;;3;3;30;241.6666718;44.36666616;1.393333356;0.222999995;;74.3;0.5761;0.9792;;;;;No height measured
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;NH200482;NH20;84;393;3;5;OK;NH200482;409;49;32;3;4;30;301.5333252;64.1666654;2.073333343;0.258999998;;54.9;0.5893;0.937;;0.679;15.8605;2.523;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moraceae;Trymatococcus;oligandrus;NL110086;NL11;120;44;3;5;OK;NL110086;409;13.6;14;2;1;9;187.4333344;65.4666659;1.873333335;0.158666665;;70.2;0.5575;0.7069;3;0.579;4.4665;0.968;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;A110203;A11;59;13;3;5;OK;A110203;410;25.2;22;4;4;22;253.4666646;69.60000102;0.940000017;0.59799999;;179.6;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;A110361;A11;89;9;3;5;OK;A110361;410;35;22;3;3;22;216.4666646;66.30000051;0.660000006;0.366333346;;113.9;0.52;0.67;6;0.541307509;13.5302;1.55120779;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;B422045;B4;1;2;3;5;OK;B422045;410;12.6;14;2;2;11;235.6666667;67.43333308;0.973333359;0.749000013;;254.3;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;B422058;B4;24;18;3;5;OK;B422058;410;16.1;20;1;1;15;215.3333333;65.19999949;1.176666657;0.608333329;;203.1;0.54;0.62;4;0.542;10.5558;2.088;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;B435002;B4;61;96;3;5;OK;B435002;410;19.6;;3;3;6;215.7666677;64.86666616;0.806666672;0.599333326;;167.3;0.62;0.61;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;B444065;B4;95;61;3;5;OK;B444065;410;14.5;10;1;1;8;203.4333344;61.3333346;0.803333322;0.448333333;;159.3;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P00612353;P006;9;161;3;5;OK;P00612353;410;12.7;10;2;2;10;231.2333323;65.93333181;0.890000006;1.088;;273.5;0.5904;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860010;P018;28;15;3;5;OK;P01860102;410;12.1;15;1;1;8;196.799998;55.49999873;0.776666661;0.667666674;;;0.534;;2;;;;No scan available
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860048;P018;38;20;3;5;OK;P01860183;410;13.7;16;1;1;11;171.4666646;51.30000051;1.00000002;0.688333333;;280.8;;;1.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860058;P018;34;38;3;5;OK;P01860171;410;11.9;12;3;3;9;198.5666656;63.93333308;0.859999994;0.707666675;;194.1;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860062;P018;38;46;3;5;OK;P01860168;410;19.4;16;3;4;12;195.899999;60.29999924;2.193333348;0.467666666;;134.3;;;1.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860078;P018;48;28;3;5;OK;P01860206;410;11;11;2;3;9;163.4333344;57.33333206;0.826666673;0.559333314;;195.3;;;1.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860265;P018;22;39;3;5;OK;P01860115;410;10.5;11;3;3;10;203.7666677;63.59999847;1.73666664;0.616333336;;175.4;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860311;P018;97;69;3;5;OK;P01860477;410;12.9;8;;;;181.1333313;65.46666463;1.036666671;0.754999995;;241.2;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860328;P018;11;27;3;5;OK;P01860079;410;12.1;11;3;1;10;206.899999;64.89999898;0.956666648;0.322666665;;91;0.5985;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860362;P018;9;18;0;0;MORT;P01860005;410;18.8;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860411;P018;45;77;3;5;OK;P01860231;410;13.7;11;1;1;6;189.1333313;60.29999924;1.153333346;0.664666653;;227;;;1.5;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860434;P018;96;83;3;5;OK;P01860470;410;11.8;12;1;3;6;185.1333313;57.86666616;0.939999998;0.381000002;;145.4;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860455;P018;35;84;3;5;OK;P01860150;410;10.5;11;2;3;5;201.2333323;61.80000051;1.076666633;0.524999996;;179.9;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;hostmannii;P01860477;P018;73;94;3;5;OK;P01860360;410;14.3;10;1;1;6;211.4666646;63.89999898;0.893333336;0.899999996;;266.7;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110003;A11;2;5;3;5;OK;A110003;412;15.4;18;3;3;18;203.6333364;56.93333308;0.669999997;0.328999996;;112.8;0.59;0.68;1;0.505117059;9.4155;0.75161711;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110004;A11;1;8;3;5;OK;A110004;412;23.6;22;3;3;20;230.4333344;60.70000076;0.74000001;0.425000002;;98.3;;;3;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110005;A11;2;8;3;5;OK;A110005;412;15.9;18;3;3;18;214.4333344;59.26666768;1.009999971;0.336666663;;75.6;;;2;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110017;A11;15;15;3;5;OK;A110017;412;17.8;23;3;3;23;242.2333323;54.39999898;1.093333344;0.28200001;;86;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110021;A11;6;13;3;5;OK;A110021;412;16.6;19;3;3;19;243.9666646;62.33333333;0.806666672;0.361666669;;108.6;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110024;A11;1;20;3;5;OK;A110024;412;23.4;19;3;2;15;208.200002;51.36666743;0.926666677;0.219000002;;84.6;;;3;0.523098767;5.56675;0.52652489;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110033;A11;19;26;3;5;OK;A110033;412;12.1;14;2;2;14;;;;0.280666669;;103.3;;;1;;;;Leaf traits not recorded
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myristicaceae;Iryanthera;sagotiana;A110036;A11;13;32;3;5;OK;A110036;412;16.2;20;1;2;15;204.799998;55.53333282;0.656666676;0.282000005;;98.5;;;4;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
